year,date,time,week,roadteam,roadfirst,roadsecond,roadfirsthalf,roadthird,roadforth,roadot,roadsecondhalf,roadtotal,awaylastfly,roadlast,roadnext,awaynextfly,hometeam,homefirst,homesecond,homefirsthalf,homethird,homeforth,homeot,homesecondhalf,hometotal,homenextfly,homenext,homelast,homelastfly,firstpoint,secondpoint,totalpoint,firstvalue,secondvalue,totalvalue,fgside,fglinetotal
1992,8-Dec,,Tue,Indiana,29,26,55,41,29,0,70,125,NO,2,1,NO,Golden State,23,31,54,25,36,0,61,115,NO,1,2,NO,109,131,240,103.32,122.91,226.23,-6,232
1992,8-Dec,,Tue,Milwaukee,26,22,48,24,25,0,49,97,YES,1,1,NO,Portland,32,35,67,24,35,0,59,126,YES,0,2,YES,115,108,223,109.32,99.91,209.23,-9.5,207.5
1992,8-Dec,,Tue,Miami,28,30,58,34,34,0,68,126,YES,2,1,NO,Dallas,26,27,53,32,27,0,59,112,NO,1,2,NO,111,127,238,105.32,118.91,224.23,7,220.5
1992,8-Dec,,Tue,Washington,27,27,54,32,28,0,60,114,YES,2,1,NO,Sacramento,25,21,46,28,32,0,60,106,NO,1,3,NO,100,120,220,94.32,111.91,206.23,-5,218
1992,8-Dec,,Tue,Minnesota,25,21,46,22,26,0,48,94,NO,1,1,NO,Houston,32,16,48,24,30,0,54,102,YES,2,2,YES,94,102,196,88.32,93.91,182.23,-13,193
1992,8-Dec,,Tue,Utah,21,21,42,30,31,0,61,103,YES,2,1,YES,San Antonio,23,30,53,33,35,0,68,121,NO,1,2,YES,95,129,224,89.32,120.91,210.23,-2,202.5
1992,9-Dec,,Wed,Denver,28,21,49,40,30,0,70,119,NO,3,1,NO,Boston,40,33,73,26,30,0,56,129,NO,1,0,YES,122,126,248,116.32,117.91,234.23,-10,220
1992,9-Dec,,Wed,Oklahoma City,33,21,54,23,27,0,50,104,NO,0,1,NO,Philadelphia,38,31,69,30,16,0,46,115,NO,1,3,YES,123,96,219,117.32,87.91,205.23,3,225.5
1992,9-Dec,,Wed,Cleveland,13,22,35,23,33,0,56,91,YES,0,1,NO,Chicago,26,20,46,34,28,0,62,108,NO,1,0,YES,81,118,199,75.32,109.91,185.23,-10,194.5
1992,9-Dec,,Wed,Orlando,23,28,51,24,28,0,52,103,YES,0,1,YES,Detroit,26,27,53,29,26,0,55,108,NO,1,3,NO,104,107,211,98.32,98.91,197.23,-4,193
1992,9-Dec,,Wed,Portland,23,23,46,30,35,0,65,111,YES,0,1,YES,LAL,31,32,63,30,31,0,61,124,NO,1,2,NO,109,126,235,103.32,117.91,221.23,3,207
1992,9-Dec,,Wed,Phoenix,22,29,51,30,29,0,59,110,NO,0,1,NO,New Orleans,27,27,54,24,23,0,47,101,YES,0,3,YES,105,106,211,99.32,97.91,197.23,-1,229
1992,10-Dec,,Thu,LAC,25,26,51,31,23,0,54,105,NO,1,0,NO,Brooklyn,25,37,62,25,24,0,49,111,YES,1,1,NO,113,103,216,107.32,94.91,202.23,-3.5,211
1992,10-Dec,,Thu,New Orleans,23,20,43,33,18,16,51,94,YES,0,1,YES,New York,28,23,51,22,21,9,43,94,NO,1,1,NO,94,94,188,88.32,85.91,174.23,-9.5,198
1992,10-Dec,,Thu,Indiana,26,27,53,25,28,0,53,106,NO,1,0,NO,Sacramento,26,26,52,18,29,0,47,99,NO,1,1,NO,105,100,205,99.32,91.91,191.23,-2,222
1992,10-Dec,,Thu,Milwaukee,23,42,65,24,13,0,37,102,NO,1,1,NO,Golden State,30,28,58,30,26,0,56,114,YES,1,1,NO,123,93,216,117.32,84.91,202.23,-6,221
1992,10-Dec,,Thu,Miami,15,30,45,30,16,0,46,91,NO,1,1,YES,San Antonio,18,30,48,31,22,0,53,101,YES,1,1,NO,93,99,192,87.32,90.91,178.23,-8.5,207
1992,10-Dec,,Thu,Washington,31,24,55,19,22,0,41,96,NO,1,0,NO,Utah,27,38,65,23,24,0,47,112,NO,1,1,YES,120,88,208,114.32,79.91,194.23,-10.5,219.5
1992,10-Dec,,Thu,Minnesota,33,25,58,19,34,0,53,111,NO,1,1,YES,Dallas,17,19,36,22,30,0,52,88,NO,1,1,NO,94,105,199,88.32,96.91,185.23,3,215
1992,11-Dec,,Fri,Oklahoma City,33,19,52,24,24,0,48,100,NO,1,0,NO,Boston,24,20,44,24,22,0,46,90,YES,3,1,NO,96,94,190,90.32,85.91,176.23,-5,216
1992,11-Dec,,Fri,LAC,32,36,68,27,30,0,57,125,NO,0,1,YES,Philadelphia,33,21,54,27,29,0,56,110,YES,0,1,NO,122,113,235,116.32,104.91,221.23,0,229
1992,11-Dec,,Fri,Houston,36,20,56,30,24,0,54,110,YES,2,0,NO,Chicago,34,20,54,23,19,0,42,96,NO,0,1,NO,110,96,206,104.32,87.91,192.23,-12.5,193.5
1992,11-Dec,,Fri,Cleveland,21,35,56,23,24,0,47,103,NO,1,0,YES,Detroit,26,28,54,34,19,0,53,107,YES,0,1,NO,110,100,210,104.32,91.91,196.23,0,186.5
1992,11-Dec,,Fri,Indiana,27,28,55,33,24,22,57,112,NO,0,1,NO,Portland,39,21,60,32,20,12,52,112,NO,1,1,YES,115,109,224,109.32,100.91,210.23,-12,221
1992,11-Dec,,Fri,Denver,24,30,54,25,20,8,45,99,NO,1,0,NO,Atlanta,26,29,55,18,26,13,44,99,NO,0,2,NO,109,89,198,103.32,80.91,184.23,-8.5,228.5
1992,11-Dec,,Fri,Phoenix,27,35,62,20,26,0,46,108,NO,1,0,NO,Orlando,20,36,56,28,23,0,51,107,NO,3,1,YES,118,97,215,112.32,88.91,201.23,0,217.5
1992,11-Dec,,Fri,Washington,23,23,46,26,21,0,47,93,NO,0,1,NO,LAL,34,28,62,21,35,0,56,118,NO,1,1,NO,108,103,211,102.32,94.91,197.23,-9,214
1992,12-Dec,,Sat,Brooklyn,25,25,50,22,17,0,39,89,YES,1,2,YES,Chicago,24,26,50,20,25,0,45,95,NO,2,0,NO,100,84,184,94.32,75.91,170.23,-11,202
1992,12-Dec,,Sat,Detroit,28,20,48,24,16,0,40,88,YES,0,2,NO,New York,14,27,41,22,32,0,54,95,NO,1,1,NO,89,94,183,83.32,85.91,169.23,-10,181
1992,12-Dec,,Sat,Philadelphia,32,23,55,24,24,0,48,103,YES,0,2,NO,Atlanta,26,24,50,22,24,0,46,96,NO,2,0,NO,105,94,199,99.32,85.91,185.23,-7.5,231
1992,12-Dec,,Sat,Oklahoma City,18,23,41,25,27,0,52,93,NO,0,2,YES,Cleveland,24,28,52,18,27,0,45,97,NO,2,0,YES,93,97,190,87.32,88.91,176.23,-6.5,207.5
1992,12-Dec,,Sat,Milwaukee,22,20,42,20,20,0,40,82,NO,1,0,NO,Utah,23,32,55,22,31,0,53,108,YES,3,1,NO,97,93,190,91.32,84.91,176.23,-10.5,212
1992,12-Dec,,Sat,Phoenix,30,32,62,29,31,0,60,122,NO,0,2,YES,Miami,32,24,56,29,33,0,62,118,NO,2,1,YES,118,122,240,112.32,113.91,226.23,4,214.5
1992,12-Dec,,Sat,Denver,31,16,47,26,27,0,53,100,NO,0,1,NO,New Orleans,25,41,66,17,26,0,43,109,YES,2,1,YES,113,96,209,107.32,87.91,195.23,-10,230
1992,12-Dec,,Sat,Houston,23,25,48,26,30,0,56,104,NO,0,2,NO,Minnesota,19,21,40,28,19,0,47,87,NO,2,1,YES,88,103,191,82.32,94.91,177.23,4.5,191.5
1992,12-Dec,,Sat,Golden State,31,30,61,33,30,0,63,124,YES,1,2,YES,Sacramento,37,28,65,24,31,0,55,120,YES,2,1,NO,126,118,244,120.32,109.91,230.23,-4,224.5
1992,12-Dec,,Sat,San Antonio,23,32,55,27,31,0,58,113,YES,1,2,YES,Dallas,25,28,53,17,21,0,38,91,NO,3,1,NO,108,96,204,102.32,87.91,190.23,9,214.5
1992,13-Dec,,Sun,Indiana,26,16,42,32,27,0,59,101,NO,1,2,YES,LAC,34,32,66,18,28,0,46,112,YES,1,1,YES,108,105,213,102.32,96.91,199.23,-6.5,222
1992,13-Dec,,Sun,Milwaukee,30,20,50,16,30,0,46,96,NO,0,1,NO,LAL,28,34,62,20,32,0,52,114,YES,1,1,NO,112,98,210,106.32,89.91,196.23,-10,208
1992,13-Dec,,Sun,Washington,32,29,61,13,24,0,37,98,NO,1,1,NO,Portland,24,28,52,34,31,0,65,117,YES,2,1,NO,113,102,215,107.32,93.91,201.23,-13,217
1992,14-Dec,,Mon,Denver,16,23,39,24,26,0,50,89,NO,1,1,YES,New York,21,23,44,32,30,0,62,106,YES,0,1,NO,83,112,195,77.32,103.91,181.23,-12,0
1992,15-Dec,,Tue,Boston,31,19,50,31,22,21,53,103,YES,3,0,NO,Minnesota,22,26,48,23,32,16,55,103,YES,2,2,NO,98,108,206,92.32,99.91,192.23,3.5,197.5
1992,15-Dec,,Tue,New York,28,31,59,22,27,0,49,108,YES,0,2,NO,Brooklyn,33,23,56,20,18,0,38,94,YES,1,2,YES,115,87,202,109.32,78.91,188.23,-2,189
1992,15-Dec,,Tue,Philadelphia,32,20,52,24,31,0,55,107,NO,2,0,YES,Orlando,40,29,69,31,19,0,50,119,NO,1,3,NO,121,105,226,115.32,96.91,212.23,-6.5,221.5
1992,15-Dec,,Tue,New Orleans,25,28,53,26,31,0,57,110,YES,2,0,YES,Chicago,36,28,64,31,30,0,61,125,YES,1,2,NO,117,118,235,111.32,109.91,221.23,-12,214
1992,15-Dec,,Tue,Houston,24,19,43,28,26,0,54,97,NO,2,1,YES,Cleveland,32,30,62,32,30,0,62,124,YES,0,2,NO,105,116,221,99.32,107.91,207.23,-6.5,199.5
1992,15-Dec,,Tue,Detroit,25,26,51,34,22,0,56,107,NO,2,0,YES,Atlanta,23,13,36,30,28,0,58,94,YES,0,2,NO,87,114,201,81.32,105.91,187.23,-4.5,198
1992,15-Dec,,Tue,Milwaukee,26,26,52,20,28,0,48,100,NO,1,1,YES,Oklahoma City,22,30,52,27,29,0,56,108,NO,2,2,YES,104,104,208,98.32,95.91,194.23,-10.5,214
1992,15-Dec,,Tue,Sacramento,17,25,42,30,26,0,56,98,YES,2,1,NO,Miami,29,16,45,24,37,0,61,106,NO,2,2,NO,87,117,204,81.32,108.91,190.23,-7.5,224
1992,15-Dec,,Tue,Washington,25,24,49,29,32,0,61,110,NO,1,1,YES,Phoenix,28,31,59,30,36,0,66,125,YES,2,2,YES,108,127,235,102.32,118.91,221.23,-14,221.5
1992,15-Dec,,Tue,LAC,33,17,50,21,19,0,40,90,YES,1,0,YES,Golden State,23,32,55,30,24,0,54,109,YES,0,2,YES,105,94,199,99.32,85.91,185.23,-3,232
1992,15-Dec,,Tue,LAL,24,30,54,27,26,0,53,107,YES,1,0,NO,San Antonio,28,19,47,25,29,0,54,101,YES,1,2,YES,101,107,208,95.32,98.91,194.23,-5,198.5
1992,16-Dec,,Wed,Boston,15,21,36,29,26,0,55,91,NO,0,1,YES,Indiana,25,41,66,24,24,0,48,114,YES,1,2,YES,102,103,205,96.32,94.91,191.23,-4.5,214.5
1992,16-Dec,,Wed,Cleveland,29,25,54,30,31,0,61,115,YES,0,1,YES,Philadelphia,26,19,45,28,24,0,52,97,NO,1,0,YES,99,113,212,93.32,104.91,198.23,4,215.5
1992,16-Dec,,Wed,Atlanta,29,31,60,15,13,0,28,88,YES,0,1,NO,Detroit,23,23,46,28,15,0,43,89,NO,1,0,YES,106,71,177,100.32,62.91,163.23,-5.5,192
1992,16-Dec,,Wed,Portland,22,27,49,25,26,0,51,100,YES,2,1,NO,Denver,31,21,52,21,26,0,47,99,NO,2,1,YES,101,98,199,95.32,89.91,185.23,7.5,221
1992,16-Dec,,Wed,Utah,25,15,40,30,23,0,53,93,YES,3,1,NO,New Orleans,27,23,50,21,20,0,41,91,YES,2,0,YES,90,94,184,84.32,85.91,170.23,0,219.5
1992,16-Dec,,Wed,Golden State,23,31,54,30,24,8,54,108,YES,0,2,YES,LAC,27,26,53,28,27,6,55,108,NO,1,0,YES,107,109,216,101.32,100.91,202.23,-6,225.5
1992,16-Dec,,Wed,LAL,28,28,56,28,11,0,39,95,NO,0,1,YES,Dallas,37,18,55,25,22,0,47,102,YES,2,3,NO,111,86,197,105.32,77.91,183.23,11,214.5
1992,17-Dec,,Thu,Brooklyn,29,26,55,27,20,0,47,102,YES,1,1,NO,Milwaukee,20,31,51,22,28,0,50,101,NO,1,1,YES,106,97,203,100.32,88.91,189.23,-1.5,203.5
1992,17-Dec,,Thu,Chicago,29,28,57,25,25,0,50,107,YES,1,1,YES,Washington,27,23,50,24,25,0,49,99,NO,1,1,YES,107,99,206,101.32,90.91,192.23,8,212
1992,17-Dec,,Thu,Sacramento,22,27,49,22,20,0,42,91,NO,1,0,NO,Orlando,37,24,61,21,30,0,51,112,YES,1,1,NO,110,93,203,104.32,84.91,189.23,-9,221.5
1992,17-Dec,,Thu,San Antonio,25,27,52,21,36,0,57,109,YES,1,4,YES,Houston,29,23,52,31,38,0,69,121,NO,1,1,YES,104,126,230,98.32,117.91,216.23,-4.5,194.5
1992,18-Dec,,Fri,New York,35,25,60,24,29,0,53,113,NO,2,0,YES,Boston,23,19,42,29,16,0,45,87,YES,3,1,YES,102,98,200,96.32,89.91,186.23,-2,193
1992,18-Dec,,Fri,Utah,22,23,45,34,33,0,67,112,NO,1,0,NO,Philadelphia,25,20,45,25,28,0,53,98,YES,0,1,NO,90,120,210,84.32,111.91,196.23,6,215
1992,18-Dec,,Fri,Sacramento,31,22,53,26,29,0,55,108,NO,0,1,NO,Cleveland,36,30,66,30,23,0,53,119,NO,0,1,YES,119,108,227,113.32,99.91,213.23,-14.5,217
1992,18-Dec,,Fri,Indiana,22,23,45,29,32,0,61,106,YES,1,0,YES,Detroit,36,24,60,34,28,0,62,122,YES,0,1,NO,105,123,228,99.32,114.91,214.23,-6,200.5
1992,18-Dec,,Fri,Atlanta,31,30,61,20,27,0,47,108,NO,1,0,YES,Miami,24,22,46,30,24,0,54,100,YES,0,2,NO,107,101,208,101.32,92.91,194.23,-7.5,210
1992,18-Dec,,Fri,Minnesota,34,20,54,26,15,0,41,95,YES,2,0,NO,LAC,31,29,60,17,26,0,43,103,YES,0,1,NO,114,84,198,108.32,75.91,184.23,-13,206
1992,18-Dec,,Fri,Portland,19,33,52,25,32,0,57,109,NO,1,1,YES,Oklahoma City,29,30,59,27,40,0,67,126,NO,0,2,NO,111,124,235,105.32,115.91,221.23,-3,214.5
1992,18-Dec,,Fri,Phoenix,35,27,62,25,29,0,54,116,YES,2,3,YES,LAL,14,26,40,27,33,0,60,100,YES,0,1,YES,102,114,216,96.32,105.91,202.23,0,212.5
1992,19-Dec,,Sat,Brooklyn,31,24,55,26,29,0,55,110,NO,1,0,YES,Indiana,29,33,62,31,31,0,62,124,YES,1,0,YES,117,117,234,111.32,108.91,220.23,-4.5,213
1992,19-Dec,,Sat,Miami,21,20,41,18,28,0,46,87,YES,0,1,NO,New York,23,16,39,27,25,0,52,91,YES,5,0,YES,80,98,178,74.32,89.91,164.23,-11,194
1992,19-Dec,,Sat,Philadelphia,29,19,48,22,28,0,50,98,YES,0,1,YES,Chicago,23,23,46,26,24,0,50,96,NO,1,1,YES,94,100,194,88.32,91.91,180.23,-16,212
1992,19-Dec,,Sat,Utah,29,28,57,22,25,0,47,104,NO,0,2,NO,Cleveland,35,25,60,32,29,0,61,121,YES,1,0,NO,117,108,225,111.32,99.91,211.23,-5.5,209.5
1992,19-Dec,,Sat,Detroit,21,27,48,34,21,0,55,103,YES,0,2,YES,Milwaukee,18,22,40,28,22,0,50,90,NO,2,1,NO,88,105,193,82.32,96.91,179.23,-1.5,194.5
1992,19-Dec,,Sat,Orlando,25,30,55,34,36,0,70,125,YES,1,2,YES,Atlanta,22,21,43,23,18,0,41,84,NO,2,0,YES,98,111,209,92.32,102.91,195.23,0,214
1992,19-Dec,,Sat,New Orleans,35,31,66,29,31,0,60,126,YES,2,2,NO,Washington,31,21,52,38,27,0,65,117,NO,1,1,NO,118,125,243,112.32,116.91,229.23,-3.5,220
1992,19-Dec,,Sat,LAL,28,23,51,19,22,0,41,92,YES,0,3,YES,Denver,22,21,43,26,17,0,43,86,YES,2,2,NO,94,84,178,88.32,75.91,164.23,0,212
1992,19-Dec,,Sat,Minnesota,19,24,43,31,31,11,62,105,NO,0,3,YES,Golden State,24,22,46,35,24,17,59,105,YES,0,2,YES,89,121,210,83.32,112.91,196.23,-12.5,214.5
1992,19-Dec,,Sat,LAC,27,26,53,20,28,0,48,101,YES,0,2,YES,Oklahoma City,30,33,63,28,30,0,58,121,YES,2,0,NO,116,106,222,110.32,97.91,208.23,-6.5,217.5
1992,19-Dec,,Sat,Dallas,27,26,53,20,20,0,40,93,YES,2,2,NO,Houston,31,26,57,26,29,0,55,112,YES,2,1,NO,110,95,205,104.32,86.91,191.23,-18,211.5
1992,20-Dec,,Sun,Sacramento,25,23,48,27,23,0,50,98,NO,1,1,NO,Brooklyn,25,23,48,26,30,0,56,104,NO,1,0,YES,96,106,202,90.32,97.91,188.23,-10,214
1992,20-Dec,,Sun,Golden State,25,26,51,33,30,0,63,114,YES,0,1,NO,Portland,42,28,70,33,27,0,60,130,NO,1,1,YES,121,123,244,115.32,114.91,230.23,-11,224
1992,21-Dec,,Mon,Indiana,26,22,48,23,30,0,53,101,YES,1,1,NO,Philadelphia,31,29,60,19,34,0,53,113,YES,4,1,YES,108,106,214,102.32,97.91,200.23,2,221.5
1992,21-Dec,,Mon,Miami,18,29,47,24,11,0,35,82,NO,1,1,YES,Chicago,23,18,41,15,30,0,45,86,NO,1,1,NO,88,80,168,82.32,71.91,154.23,-15,204
1992,21-Dec,,Mon,Cleveland,26,16,42,26,22,21,48,90,YES,1,1,YES,Washington,21,22,43,25,22,17,47,90,YES,1,1,NO,85,95,180,79.32,86.91,166.23,5,213
1992,22-Dec,,Tue,Boston,25,24,49,36,21,0,57,106,YES,3,0,YES,Brooklyn,19,32,51,21,32,0,53,104,YES,3,1,NO,100,110,210,94.32,101.91,196.23,-3,205.5
1992,22-Dec,,Tue,Houston,23,11,34,28,22,0,50,84,YES,2,0,NO,Detroit,16,26,42,24,32,0,56,98,YES,0,2,YES,76,106,182,70.32,97.91,168.23,-5.5,189.5
1992,22-Dec,,Tue,Sacramento,16,30,46,25,17,14,42,88,NO,1,0,NO,Milwaukee,22,20,42,24,22,11,46,88,NO,3,2,NO,88,88,176,82.32,79.91,162.23,-4.5,209
1992,22-Dec,,Tue,New Orleans,33,36,69,33,28,0,61,130,NO,2,0,YES,Atlanta,24,38,62,19,33,0,52,114,YES,3,2,NO,131,113,244,125.32,104.91,230.23,1,217.5
1992,22-Dec,,Tue,Utah,20,23,43,36,19,0,55,98,NO,2,0,NO,Orlando,23,24,47,27,27,0,54,101,YES,3,2,YES,90,109,199,84.32,100.91,185.23,-2.5,210
1992,22-Dec,,Tue,Denver,31,22,53,32,23,0,55,108,YES,2,0,YES,San Antonio,36,31,67,24,22,0,46,113,YES,2,4,YES,120,101,221,114.32,92.91,207.23,-10.5,213
1992,22-Dec,,Tue,Oklahoma City,23,31,54,28,25,0,53,107,YES,2,0,NO,Portland,19,25,44,27,25,0,52,96,NO,3,1,NO,98,105,203,92.32,96.91,189.23,-7.5,213
1992,22-Dec,,Tue,Golden State,31,20,51,31,22,0,53,104,NO,1,0,YES,Phoenix,25,32,57,27,22,0,49,106,YES,0,3,YES,108,102,210,102.32,93.91,196.23,-12,231.5
1992,22-Dec,,Tue,Dallas,25,28,53,20,21,0,41,94,NO,2,0,NO,LAC,36,18,54,26,28,0,54,108,NO,2,2,YES,107,95,202,101.32,86.91,188.23,-17,221
1992,23-Dec,,Wed,Houston,22,23,45,24,25,0,49,94,NO,0,2,YES,Boston,24,24,48,22,28,0,50,98,YES,2,0,YES,93,99,192,87.32,90.91,178.23,-4.5,201.5
1992,23-Dec,,Wed,Washington,33,26,59,20,19,0,39,98,YES,1,2,YES,Chicago,34,21,55,28,24,0,52,107,NO,1,1,NO,114,91,205,108.32,82.91,191.23,-12.5,208
1992,23-Dec,,Wed,Indiana,25,24,49,28,27,0,55,104,NO,1,2,YES,Cleveland,35,26,61,29,28,0,57,118,NO,2,1,YES,110,112,222,104.32,103.91,208.23,-9,219.5
1992,23-Dec,,Wed,Detroit,20,24,44,32,19,0,51,95,YES,0,2,NO,New Orleans,26,20,46,32,29,0,61,107,YES,4,0,YES,90,112,202,84.32,103.91,188.23,-2,205.5
1992,23-Dec,,Wed,Utah,24,19,43,25,24,0,49,92,NO,0,2,YES,Miami,22,24,46,20,20,0,40,86,NO,2,1,YES,89,89,178,83.32,80.91,164.23,2,206.5
1992,23-Dec,,Wed,Phoenix,32,25,57,23,31,0,54,111,YES,0,2,YES,Denver,27,25,52,25,19,0,44,96,YES,2,0,YES,109,98,207,103.32,89.91,193.23,6.5,218
1992,23-Dec,,Wed,Sacramento,25,23,48,23,23,8,46,94,NO,0,3,YES,Minnesota,22,11,33,31,30,2,61,94,NO,2,3,YES,81,107,188,75.32,98.91,174.23,-2.5,202
1992,23-Dec,,Wed,Oklahoma City,22,28,50,16,14,0,30,80,NO,0,2,NO,LAL,20,17,37,17,25,0,42,79,NO,2,3,YES,87,72,159,81.32,63.91,145.23,-4,205.5
1992,23-Dec,,Wed,Dallas,28,27,55,23,19,0,42,97,NO,0,2,YES,Golden State,35,25,60,26,25,0,51,111,YES,2,0,YES,115,93,208,109.32,84.91,194.23,-15,223
1992,25-Dec,,Fri,New York,29,20,49,13,15,0,28,77,YES,5,0,NO,Chicago,19,20,39,25,25,0,50,89,YES,0,1,NO,88,78,166,82.32,69.91,152.23,-8,185.5
1992,25-Dec,,Fri,San Antonio,39,15,54,15,34,0,49,103,YES,2,0,NO,LAC,17,29,46,17,31,0,48,94,NO,1,2,NO,100,97,197,94.32,88.91,183.23,-7,214
1992,26-Dec,,Sat,Boston,20,28,48,17,27,0,44,92,YES,2,0,NO,Utah,27,31,58,22,28,0,50,108,NO,1,2,YES,106,94,200,100.32,85.91,186.23,-8,206.5
1992,26-Dec,,Sat,Brooklyn,27,24,51,35,33,0,68,119,YES,3,1,YES,Cleveland,35,28,63,25,26,0,51,114,NO,1,2,NO,114,119,233,108.32,110.91,219.23,-9,209.5
1992,26-Dec,,Sat,New York,31,22,53,26,19,2,45,98,NO,0,2,YES,Milwaukee,28,31,59,20,19,4,39,98,YES,1,3,NO,112,84,196,106.32,75.91,182.23,2,187
1992,26-Dec,,Sat,Philadelphia,25,26,51,35,22,7,57,108,YES,4,0,NO,Portland,30,37,67,24,17,13,41,108,NO,3,3,NO,118,98,216,112.32,89.91,202.23,-13.5,215
1992,26-Dec,,Sat,Chicago,23,29,52,20,23,0,43,95,YES,0,2,NO,Indiana,27,17,44,19,21,0,40,84,YES,2,2,YES,96,83,179,90.32,74.91,165.23,5,208.5
1992,26-Dec,,Sat,Detroit,24,19,43,22,34,0,56,99,NO,2,1,NO,Washington,27,19,46,25,26,0,51,97,NO,1,2,YES,89,107,196,83.32,98.91,182.23,2.5,200.5
1992,26-Dec,,Sat,Atlanta,26,32,58,26,29,0,55,113,YES,3,1,NO,Minnesota,33,27,60,25,20,0,45,105,YES,1,2,NO,118,100,218,112.32,91.91,204.23,-2,197
1992,26-Dec,,Sat,Orlando,26,21,47,16,37,0,53,100,YES,3,1,YES,Miami,24,25,49,29,28,0,57,106,NO,1,2,NO,96,110,206,90.32,101.91,192.23,-1,210
1992,26-Dec,,Sat,Denver,22,18,40,20,22,0,42,82,YES,2,0,NO,Houston,22,25,47,28,15,0,43,90,NO,2,2,YES,87,85,172,81.32,76.91,158.23,-10,205
1992,26-Dec,,Sat,Oklahoma City,28,27,55,28,27,0,55,110,NO,2,2,YES,Phoenix,27,33,60,27,26,0,53,113,NO,0,2,YES,115,108,223,109.32,99.91,209.23,-8,214
1992,26-Dec,,Sat,Golden State,32,31,63,22,25,0,47,110,YES,2,1,NO,Dallas,24,35,59,18,19,0,37,96,YES,2,2,YES,122,84,206,116.32,75.91,192.23,9,221
1992,26-Dec,,Sat,San Antonio,24,23,47,34,23,0,57,104,NO,0,1,YES,LAL,25,27,52,21,19,0,40,92,YES,1,2,NO,99,97,196,93.32,88.91,182.23,-5.5,203.5
1992,27-Dec,,Sun,Boston,28,24,52,23,27,0,50,102,NO,0,1,NO,Sacramento,29,33,62,25,31,0,56,118,NO,1,3,YES,114,106,220,108.32,97.91,206.23,1,208.5
1992,27-Dec,,Sun,Philadelphia,27,28,55,26,29,0,55,110,NO,0,2,NO,LAC,34,21,55,23,28,0,51,106,NO,2,1,NO,110,106,216,104.32,97.91,202.23,-11,213
1992,27-Dec,,Sun,Denver,17,22,39,22,27,0,49,88,NO,0,2,YES,Phoenix,33,27,60,31,38,0,69,129,NO,2,0,NO,99,118,217,93.32,109.91,203.23,-15,219.5
1992,28-Dec,,Mon,New Orleans,27,24,51,26,26,0,52,103,YES,4,0,YES,Brooklyn,24,28,52,29,23,0,52,104,YES,1,1,YES,103,104,207,97.32,95.91,193.23,-4.5,221
1992,28-Dec,,Mon,Detroit,21,21,42,31,16,0,47,89,NO,1,1,YES,Cleveland,29,18,47,23,28,0,51,98,YES,0,1,NO,89,98,187,83.32,89.91,173.23,-7,198.5
1992,28-Dec,,Mon,Milwaukee,24,25,49,21,24,0,45,94,YES,1,4,NO,Orlando,25,33,58,24,28,0,52,110,NO,1,1,YES,107,97,204,101.32,88.91,190.23,-8,206.5
1992,28-Dec,,Mon,Atlanta,29,21,50,19,27,0,46,96,NO,1,0,YES,Washington,30,17,47,27,23,0,50,97,YES,1,1,NO,97,96,193,91.32,87.91,179.23,-4,212.5
1992,28-Dec,,Mon,LAL,32,22,54,16,26,0,42,96,YES,1,1,NO,Miami,14,31,45,25,37,0,62,107,NO,1,1,NO,99,104,203,93.32,95.91,189.23,0,196
1992,28-Dec,,Mon,Minnesota,32,18,50,16,29,0,45,95,YES,1,1,YES,Utah,26,37,63,27,24,0,51,114,NO,1,1,NO,113,96,209,107.32,87.91,195.23,-16,202
1992,28-Dec,,Mon,Golden State,34,23,57,30,19,0,49,106,NO,1,0,NO,San Antonio,31,22,53,23,29,0,52,105,YES,1,1,YES,110,101,211,104.32,92.91,197.23,-5,223.5
1992,29-Dec,,Tue,Boston,19,20,39,20,28,0,48,87,NO,1,0,NO,Oklahoma City,18,31,49,30,32,0,62,111,NO,3,2,YES,88,110,198,82.32,101.91,184.23,0,212.5
1992,29-Dec,,Tue,Indiana,16,21,37,23,31,0,54,91,YES,2,0,YES,New York,19,24,43,26,28,0,54,97,YES,0,2,YES,80,108,188,74.32,99.91,174.23,-9,195
1992,29-Dec,,Tue,Chicago,30,34,64,27,23,0,50,114,NO,2,0,NO,New Orleans,25,27,52,26,25,0,51,103,NO,3,0,YES,116,101,217,110.32,92.91,203.23,5.5,212
1992,29-Dec,,Tue,Cleveland,28,22,50,29,35,0,64,114,YES,0,3,YES,Atlanta,18,19,37,25,34,0,59,96,NO,3,0,YES,87,123,210,81.32,114.91,196.23,5,209
1992,29-Dec,,Tue,Golden State,33,31,64,29,39,0,68,132,NO,0,3,YES,Houston,34,32,66,20,26,0,46,112,YES,0,2,NO,130,114,244,124.32,105.91,230.23,-6,210.5
1992,29-Dec,,Tue,Dallas,20,15,35,21,25,0,46,81,YES,2,0,NO,Sacramento,35,35,70,29,40,0,69,139,NO,3,1,NO,105,115,220,99.32,106.91,206.23,-12,214
1992,30-Dec,,Wed,Boston,24,22,46,31,22,0,53,99,NO,0,3,YES,LAC,17,23,40,31,34,0,65,105,YES,2,2,NO,86,118,204,80.32,109.91,190.23,-7,206
1992,30-Dec,,Wed,Brooklyn,31,35,66,27,25,0,52,118,YES,1,2,NO,Minnesota,20,27,47,15,30,0,45,92,NO,2,1,YES,113,97,210,107.32,88.91,196.23,4,200
