year,date,time,week,roadlast,roadnext,roadteam,roadmore,roadfirst,roadsecond,roadfirsthalf,roadthird,roadforth,roadot,homenext,homenextfly,homelast,homelastfly,hometeam,homemore,homefirst,homesecond,homefirsthalf,homethird,homeforth,homeot,homediff,roadtotal,hometotal,total,firstpoint,secondpoint,totalpoint,firstlinetotal,secondlinetotal,fglinetotal,firstside,secondside,fgside,awaylastfly,awaynextfly,away_win_rank,away_ppg_rank,away_oppppg_rank,home_win_rank,home_ppg_rank,home_oppppg_rank,hometeamlastgame,roadteamlastgame,pace,away_ortg,home_ortg,away_last_home,away_next_home,offset_one,offset_two,firstvalue,secondvalue,totalvalue,first_half_bigger,second_half_bigger,fullgame_bigger
2018,30-Mar,07:00PM,Fri,1,1,Memphis,CENTRAL,14,33,47,29,21,0,1,YES,1,NO,Utah,MOUNTAIN,29,23,52,28,27,0,5,97,107,204,99,105,204,100,96.5,196.5,-9,-8,-15,YES,NO,28,30,20,12,23,29,NO,NO,91.7,105.8,116.7,1,6,-6.52,-5.84,92.48,99.16,191.64,AWAY,AWAY,AWAY
2018,30-Mar,07:30PM,Fri,0,1,Milwaukee,CENTRAL,39,29,68,29,15,12,1,NO,1,NO,LAL,PACIFIC,34,23,57,26,29,10,-11,124,122,246,125,99,224,114.5,108,223,1,-2.5,1.5,NO,NO,16,15,16,21,10,4,NO,NO,97.2,115.6,113.7,4,3,-6.52,-5.84,118.48,93.16,211.64,AWAY,HOME,AWAY
2018,30-Mar,07:30PM,Fri,1,1,LAC,PACIFIC,23,26,49,17,30,0,1,NO,1,YES,Portland,PACIFIC,26,38,64,23,18,0,15,96,105,201,113,88,201,112,106.5,219.5,-3,2,-5,NO,YES,17,8,10,5,16,26,NO,NO,97.9,98.1,107.3,2,1,-6.52,-5.84,106.48,82.16,188.64,HOME,AWAY,HOME
2018,31-Mar,03:00PM,Sat,2,0,Charlotte,EASTERN,27,24,51,23,19,0,0,YES,1,YES,Washington,EASTERN,30,20,50,37,20,0,-1,93,107,200,101,99,200,112.5,105.5,220,-4,-6,-7,YES,YES,20,11,12,14,13,17,NO,NO,94.1,98.8,113.7,2,0,-6.52,-5.84,94.48,93.16,187.64,AWAY,HOME,HOME
2018,31-Mar,05:00PM,Sat,1,0,Detroit,EASTERN,30,26,56,29,30,0,2,NO,2,YES,New York,EASTERN,27,27,54,30,25,0,-2,115,109,224,110,114,224,108,102.5,210.5,2,2.5,4.5,YES,NO,19,25,25,22,18,11,NO,NO,95.4,120.5,114.2,1,3,-6.52,-5.84,103.48,108.16,211.64,0,AWAY,AWAY
2018,31-Mar,07:30PM,Sat,3,2,Toronto,EASTERN,33,22,55,29,15,0,2,YES,2,YES,Boston,EASTERN,31,22,53,29,28,0,-2,99,110,209,108,101,209,104.5,100,206,2.5,2.5,4,YES,NO,3,3,21,4,19,28,NO,NO,94.3,105,116.6,3,3,-6.52,-5.84,101.48,95.16,196.64,HOME,HOME,HOME
2018,31-Mar,08:00PM,Sat,2,0,Brooklyn,EASTERN,22,26,48,32,21,9,2,NO,1,NO,Miami,EASTERN,32,23,55,21,25,8,7,110,109,219,103,99,202,103.5,109.5,213,-5,-2.5,-8.5,NO,YES,24,14,3,15,24,27,NO,NO,99.3,100.3,99.4,5,0,-6.52,-5.84,96.48,93.16,189.64,HOME,AWAY,AWAY
2018,31-Mar,07:00PM,Sat,1,0,Golden State,PACIFIC,28,29,57,36,19,0,0,YES,1,NO,Sacramento,PACIFIC,25,24,49,20,27,0,-8,112,96,208,106,102,208,108,101.5,209.5,5,4.5,9,YES,YES,2,1,14,25,29,15,NO,NO,97.3,115.1,98.7,1,0,-6.52,-5.84,99.48,96.16,195.64,AWAY,AWAY,AWAY
2018,1-Apr,01:00PM,Sun,1,1,Philadelphia,EASTERN,28,32,60,31,28,0,1,YES,0,YES,Charlotte,EASTERN,29,22,51,27,24,0,-9,119,102,221,111,110,221,113,109,222.5,1,-2,2.5,NO,YES,8,9,18,20,11,12,NO,NO,102.1,116.5,99.9,3,1,-6.52,-5.84,104.48,104.16,208.64,AWAY,AWAY,AWAY
2018,1-Apr,02:30PM,Sun,0,1,Washington,EASTERN,27,32,59,16,19,0,1,NO,1,YES,Chicago,CENTRAL,36,32,68,19,26,0,9,94,113,207,127,80,207,104,102.5,205.5,3.5,8,7.5,YES,NO,14,13,17,23,26,6,NO,NO,96.1,97.8,117.6,0,4,-6.52,-5.84,120.48,74.16,194.64,HOME,HOME,HOME
2018,1-Apr,02:30PM,Sun,1,1,Houston,CENTRAL,17,21,38,28,17,0,1,YES,2,NO,San Antonio,CENTRAL,26,20,46,29,25,0,8,83,100,183,84,99,183,104,100,205,0,2.5,-1,YES,YES,1,2,23,10,27,30,NO,NO,88.8,93.5,112.6,1,1,-6.52,-5.84,77.48,93.16,170.64,HOME,HOME,HOME
2018,1-Apr,12:30PM,Sun,2,1,Indiana,EASTERN,22,28,50,26,35,0,1,NO,1,YES,LAC,PACIFIC,30,21,51,27,26,0,1,111,104,215,101,114,215,109,102,212,-1.5,-2,-3.5,NO,NO,7,17,24,18,8,10,NO,NO,86.5,128.3,120.2,6,3,-6.52,-5.84,94.48,108.16,202.64,AWAY,AWAY,AWAY
2018,1-Apr,06:00PM,Sun,1,1,Orlando,EASTERN,18,25,43,21,24,0,1,YES,1,NO,Atlanta,EASTERN,21,35,56,13,25,0,13,88,94,182,99,83,182,106,103,209.5,-0.5,3.5,-1.5,YES,NO,28,21,9,27,23,8,NO,NO,93,94.6,101,1,2,-6.52,-5.84,92.48,77.16,169.64,HOME,AWAY,HOME
2018,1-Apr,06:00PM,Sun,0,2,Detroit,EASTERN,33,29,62,21,25,0,1,YES,0,YES,Brooklyn,EASTERN,28,20,48,22,26,0,-14,108,96,204,110,94,204,109.5,103.5,212.5,0,-4.5,1,NO,YES,19,25,25,25,15,3,YES,NO,96.5,111.9,99.4,2,2,-6.52,-5.84,103.48,88.16,191.64,AWAY,AWAY,AWAY
2018,1-Apr,06:00PM,Sun,1,1,Dallas,CENTRAL,25,22,47,30,10,0,1,NO,1,NO,Cleveland,EASTERN,18,30,48,25,25,0,1,87,98,185,95,90,185,109.5,102.5,213,-6.5,-7.5,-10.5,YES,YES,26,28,19,6,5,4,NO,NO,93.9,92.7,104.4,1,1,-6.52,-5.84,88.48,84.16,172.64,AWAY,HOME,HOME
2018,1-Apr,05:00PM,Sun,1,1,Oklahoma City,CENTRAL,20,33,53,27,29,0,2,NO,1,YES,New Orleans,CENTRAL,28,22,50,25,29,0,-3,109,104,213,103,110,213,117,111,226.5,0,-1,-1,YES,YES,9,12,22,13,4,2,NO,YES,106.3,102.5,97.8,1,1,-6.52,-5.84,96.48,104.16,200.64,AWAY,AWAY,AWAY
2018,1-Apr,06:00PM,Sun,1,1,Utah,MOUNTAIN,28,33,61,26,34,0,3,YES,1,YES,Minnesota,CENTRAL,26,24,50,21,26,0,-11,121,97,218,111,107,218,101,107,207.5,1.5,-2,3,YES,YES,12,22,29,11,7,13,NO,NO,97.5,124.2,99.5,1,1,-6.52,-5.84,104.48,101.16,205.64,AWAY,AWAY,AWAY
2018,1-Apr,06:00PM,Sun,1,1,Milwaukee,CENTRAL,34,20,54,38,19,14,1,NO,1,YES,Denver,MOUNTAIN,22,41,63,16,32,17,9,125,128,253,117,105,222,116,106.5,223.5,-3.5,0,-6,NO,YES,17,14,15,15,6,7,YES,YES,97.2,116.5,119.3,6,1,-6.52,-5.84,110.48,99.16,209.64,HOME,AWAY,AWAY
2018,1-Apr,05:30PM,Sun,1,1,Phoenix,PACIFIC,24,35,59,18,30,0,1,YES,0,YES,Golden State,PACIFIC,22,36,58,36,23,0,-1,107,117,224,117,107,224,105,111,215.5,-9,-12,-15,NO,YES,30,20,1,2,1,14,NO,NO,100.1,106.8,116.8,3,1,-6.52,-5.84,110.48,101.16,211.64,AWAY,AWAY,AWAY
2018,1-Apr,06:00PM,Sun,1,2,Memphis,CENTRAL,24,27,51,24,23,0,1,YES,1,NO,Portland,PACIFIC,32,23,55,43,15,0,4,98,113,211,106,105,211,103.5,101,204,-9,-7.5,-15,NO,NO,29,30,20,5,16,26,NO,NO,98.4,99.5,114.8,3,4,-6.52,-5.84,99.48,99.16,198.64,AWAY,HOME,0
2018,1-Apr,06:30PM,Sun,0,1,Sacramento,PACIFIC,19,24,43,17,24,0,1,YES,1,NO,LAL,PACIFIC,22,21,43,21,19,0,0,84,83,167,86,81,167,107.5,102,211,-4.5,-6,-7.5,YES,NO,24,29,16,21,10,5,YES,NO,89.9,93.4,92.3,0,9,-6.52,-5.84,79.48,75.16,154.64,AWAY,AWAY,AWAY
2018,3-Apr,07:00PM,Tue,2,0,Toronto,EASTERN,24,28,52,26,28,0,1,NO,1,NO,Cleveland,EASTERN,28,32,60,26,26,0,8,106,112,218,112,106,218,115,108.5,223.5,-0.5,1.5,-1.5,NO,YES,3,3,21,6,5,6,NO,NO,98.8,107.3,113.3,6,0,-6.52,-5.84,105.48,100.16,205.64,HOME,AWAY,HOME
2018,3-Apr,07:00PM,Tue,1,1,Brooklyn,EASTERN,22,27,49,22,24,0,0,YES,1,YES,Philadelphia,EASTERN,28,33,61,32,28,0,12,95,121,216,110,106,216,110,115,225,-5,-1,-8.5,YES,NO,25,15,3,7,9,18,NO,NO,102.9,92.3,117.6,1,5,-6.52,-5.84,103.48,100.16,203.64,HOME,HOME,HOME
2018,3-Apr,07:30PM,Tue,1,0,Atlanta,EASTERN,25,31,56,22,20,0,0,YES,2,NO,Miami,EASTERN,30,22,52,26,23,0,-4,98,101,199,108,91,199,98,108.5,206.5,-8,-10.5,-13,YES,YES,28,23,8,15,24,27,YES,NO,96.5,101.6,104.7,1,0,-6.52,-5.84,101.48,85.16,186.64,AWAY,AWAY,AWAY
2018,3-Apr,07:30PM,Tue,1,0,Orlando,EASTERN,27,19,46,22,29,0,2,NO,2,NO,New York,EASTERN,25,20,45,16,12,0,-1,97,73,170,91,79,170,106.5,99.5,206,-0.5,0,-1,NO,YES,27,22,10,23,19,12,NO,NO,93.2,104.1,78.3,3,0,-6.52,-5.84,84.48,73.16,157.64,AWAY,AWAY,AWAY
2018,3-Apr,07:00PM,Tue,1,2,Charlotte,EASTERN,22,25,47,32,35,0,2,YES,1,NO,Chicago,CENTRAL,19,34,53,33,34,0,6,114,120,234,100,134,234,110.5,106,215.5,2.5,6,5.5,YES,NO,20,11,11,22,26,5,NO,NO,101.4,112.5,118.4,1,4,-6.52,-5.84,93.48,128.16,221.64,HOME,HOME,HOME
2018,3-Apr,07:00PM,Tue,1,1,Washington,EASTERN,24,25,49,26,29,0,1,NO,1,YES,Houston,CENTRAL,35,36,71,24,25,0,22,104,120,224,120,104,224,111.5,105.5,217,-5,1,-8.5,NO,NO,16,13,17,1,2,23,NO,NO,94.5,110.1,127,2,2,-6.52,-5.84,113.48,98.16,211.64,HOME,AWAY,HOME
2018,3-Apr,07:00PM,Tue,2,0,Boston,EASTERN,31,25,56,15,31,0,1,NO,1,YES,Milwaukee,CENTRAL,26,32,58,21,27,0,2,102,106,208,114,94,208,98,106.5,203,-3,-2.5,-5,YES,NO,4,18,29,17,14,15,YES,NO,94.7,107.7,111.9,2,2,-6.52,-5.84,107.48,88.16,195.64,AWAY,AWAY,AWAY
2018,3-Apr,07:00PM,Tue,1,1,Golden State,PACIFIC,24,33,57,27,27,0,3,YES,1,YES,Oklahoma City,CENTRAL,27,20,47,34,26,0,-10,111,107,218,104,114,218,116.5,107.5,222,-2,-5,-4.5,YES,NO,2,1,14,9,12,22,NO,NO,99.3,111.8,107.8,1,3,-6.52,-5.84,97.48,108.16,205.64,AWAY,HOME,AWAY
2018,3-Apr,07:30PM,Tue,1,1,Portland,PACIFIC,22,27,49,29,31,0,0,YES,1,YES,Dallas,CENTRAL,22,28,50,32,33,0,1,109,115,224,99,125,224,101,107,207,3.5,6.5,7,YES,NO,5,16,26,26,28,19,NO,NO,100.7,108.2,114.2,1,7,-6.52,-5.84,92.48,119.16,211.64,HOME,HOME,HOME
2018,3-Apr,07:00PM,Tue,1,1,Indiana,EASTERN,26,20,46,27,31,0,1,NO,1,NO,Denver,MOUNTAIN,27,22,49,28,30,0,3,104,107,211,95,116,211,108,102,211.5,-2.5,-2,-4.5,NO,YES,8,17,24,13,6,7,YES,NO,97,107.3,110.3,8,1,-6.52,-5.84,88.48,110.16,198.64,HOME,AWAY,AWAY
